,Artist,Name,Popularity,Year,genre,lyrics
5787,RENT,What You Own Lyrics,62.13454629,2005,,"Don't breathe too deep, don't think all day Dive into work, drive the other way That drip of hurt that pint of shame Goes away, just play the game,You're living in America At the end of the millennium You're living in America,Leave your conscience at the tone And when you're living in America At the end of the millennium You're what you own,The filmmaker cannot see And the songwriter cannot hear Yet I see Mimi everywhere Angel's voice is in my ear,Just tighten those shoulders Just clench your jaw 'til you frown Just don't let go or you may drown,You're living in America At the end of the millennium You're living in America,Where it's like the Twilight Zone You're living in America At the end of the millennium You're what you own,So I own not a notion I escape and ape content I don't own emotion, I rent What was it about that night,What was it about that night Connection, in an isolating age For once the shadows gave way to light For once the shadows gave way to light,For once I didn't disengage Angel, I hear you, I hear it I see it, I see it, my film Mimi I see you, I see it I hear it, I hear it my song,Alexi, Mark one song, Glory Call me a hypocrite Mimi I need to finish my own film your eyes I quit,Dying in America A the end of the millennium We're dying in America To come into our own,And when you're dying in America At the end of the millennium You're not alone I'm not alone, I'm not alone"
5788,RENT,Finale B Lyrics,61.292871999999996,2005,,"""there is no future there is no past thank god this moments not the last theres only us theres only this forget regret or life is yours to miss no other road no other way no day but today,will i lose my dignity will someone care will i wake tomorrow from this nightmare theres only now theres only here give in to love or live in fear no other path no other way no day but todayi cant control my destiny i trust my soul my only goal is just to be without you the hand gropes the ear hears the pulse beats life goes on but im gone cus i'd die without you i'd die without youno day but today"""
5789,RENT,Life Support Lyrics,58.68455743,2005,,"Steve. Gordon. Ali. Pam. Sue. Hi, I'm Angel. Tom. Collins. I'm Paul. Let's begin,There's only us There's only this ...,Sorry ... Excuse me ... oops,And you are?,Oh -- I'm not -- I'm just here to -- I don't have -- I'm here with -- Um -- Mark Mark -- I'm Mark Well -- this is quite an operation,Sit down Mark We'll continue the affirmation,Forget regret or life is yours to miss,Excuse me Paul -- I'm having a problem with this This credo -- My T-cells are low -- I regret that news, okay?,Alright But Gordon - How do you feel today?,What do you mean?,How do you feel today?,Okay,Is that all?,Best I've felt all year,Then why choose fear?,I'm a New Yorker! Fear's my life! Look - I find some of what you teach suspect Because I'm used to relying on intellect But I try to open up to what I don't know,Because reason says I should have died Three years ago,No other road No other way No day but today"
5790,RENT,Tango: Maureen Lyrics,56.45112434,2005,,"Hi That's Maureen But can I help since I'm here? Great! Well, nice to have—,There's another way Say something, anything Anything but that,It's weird Fuckin' weird,Feel like going insane? Got a fire in your brain? And you're thinking of drinking gasoline? Honey, I know this act It's called the ""Tango: Maureen"",The Tango Maureen It's a dark, dizzy merry-go-round As she keeps you dangling Your heart she is mangling,And you toss and you turn 'Cause her cold eyes can burn Yet you yearn and you churn and rebound (The Tango Maureen),Has she ever pouted her lips and called you ""Pookie""? Have you ever doubted a kiss or two? Every time, so be cautious More than moon,It's hard to do this backwards.,She cheated Fuckin' cheated Gotta look on the bright side With all of your might,(When you're dancing her dance You don't stand a chance Her grip of romance makes you fall) So you think, ""Might as well (At least I'll have tangoed at all""),(The Tango Maureen Gotta dance till your diva is through You pretend to believe her 'Cause in the end, you can't leave her But the end it will come Still you have to play dumb Till you're glum and you bum And turn blue),Why do we love when she's mean? Try the mike Patched! You know, I feel great now! (The Tango Maureen!)"
5791,RENT,La Vie Boheme B Lyrics,54.79962956,2005,,"MAUREEN Are we packed?,JOANNE Yes and by next week I want you to be,MAUREEN Pookie?,JOANNE And you should see They've padlocked your buliding And they're rioting on Avenue B Benny called the cops,MAUREEN That fuck,JOANNE They don't know what they're doing The cops are sweeping the lot But no one's leaving They're just sitting there mooing,ALL Yeah!!!,To Dance,A GIRL No Way To Make A Living, Masochism, Pain, Perfection, Muscle Spasm, Chiropractors, Short- Careers, Eating Disorders,ALL Film,MARK Adventure, Tedium, No Family, Boring Locations, Dark Rooms, Perfect Faces, Egos, Money, Hollywood And Sleaze,ALL Music,ANGEL Food Of Love, Emotion, Mathematics, Isolation, Rhythm, Feeling, Power, Harmony, And Heavy Competition,ALL Anarchy,COLLINS & MAUREEN Revolution, Justice, Screaming For Solutions, Forcing Changes, Risk, And Danger Making Noise And Making Pleas,ALL To Faggots, Lezzies, Dykes, Cross Dressers Too,MAUREEN To Me,MARK To Me,ALL To You, And You And You, You And You To People living With, Living With, Living With Not Dying From Disease,Let He Among Us Without Sin Be The First To Condemn,La Vie Boheme La Vie Boheme La Vie Boheme,MARK ALL Anyone Out Of The Mainstream La Vie Boheme Is Anyone In The Mainstream? La Vie Boheme Anyone Alive - With A Sex Drive La Vie Boheme Tear Down The Wall Aren't We All The Opposite Of War Isn't Peace... It's Creation,ALL Woooooooo! La Vie Boheme,ALL Viva La Vie Boheme"
5792,RENT,Today 4 U Lyrics,53.56181344,2005,,"Gentlemen, our benefactor on this Christmas day Whose charity is only matched by talent, I must say A new member of the Alphabet City avant-garde Angel Dumott Schunard!,Today for you - tomorrow for me Today for you - tomorrow for me,And you should hear her beat!,You earned this on the street?,It was my lucky day today on Avenue A When a lady in a limousine drove my way She said, ""Darling - be a dear - haven't slept in a year I need your help to make my neighbor's yappy dog disappear"" ""This Akita-Evita just won't shut up I believe if you play non-stop that pup Will breathe its very last high-strung breath I'm certain that cur will bark itself to death"" Today for you - tomorrow for me Today for you - tomorrow for me We agreed on a fee - A thousand dollar guarantee Tax-free - and a bonus if I trim her tree Now who could foretell that it would go so well But sure as I am here that dog is now in doggy hell After an hour - Evita - in all her glory On the window ledge of that 23rd story Like Thelma & Louise did when they got the blues Swan dove into the courtyard of the Gracie Mews Today for you - tomorrow for me Today for you - tomorrow for me Then back to the street where I met my sweet Where he was moaning and groaning on the cold concrete The nurse took him home for some mercurochrome And I dressed his wounds and got him back on his feet Sing it Today for you - tomorrow for me Today for you - tomorrow for me Today for you - tomorrow for me Today for you - tomorrow for me"
5793,RENT,Over The Moon Lyrics,53.3979986,2005,,"Last night, I had a dream I found myself in a desert called: CyberLand It was hot, my canteen had sprung a leak and I was thirsty.,Out of the abyss walked a cow, Elsie I asked if she had anything to drink She said ""I'm forbidden, to produce milk. In Cyberland we only drink DIET COKE... diet coke."",She said, Only thing to do is jump over the moon, They closed everything real down Like barns and troughs and performance spaces And replaced it all with lies and rules and virtual life.,But there is a way out (leap of faith, leap of faith) OOOoooooo Only thing to do is jump over the moon,IIIIIIIIIII've gotta get out of here It's like I'm being tied to the hood of a yellow rental truck Being packed in with fertilizer, and fuel oil Pushed over a cliff by a suicidal Mickey Mouse III've gotta Find a way, to jump over the moon,Only thing to do is jump over the moon,Then, a little bull dog walked in His name, we have learned, is Benny And although he once had principles He abandoned them to live as a lapdog to a wealthy daughter of the revolution,""uh one two three that's bull"" he said Ever since that cat took up the fiddle that cows been- jumping The dish and the spoon were evicted from the table and eloped She's had trouble with the milk and the moon ever since Maybe its a... female thing,'Cause who'd want to leave Cyberland anyway? Walls ain't so bad The dish and the spoon for instance, they're down on their luck THey come knocking on my doghouse door and i say, ""NOT IN MY BACKYARD, UTENSILS, GO BACK TO CHINA!"",The only way out is up Elsie whispered to me, ""A leap of faith"" Sill thirsty... parched, have some milk And I lowered myself beneath her and held my mouth to her swollen udder And sucked the sweetest milk I have ever tasted (slurp) ""CLIMB ONBOARD!"" she said,And as a harvest moon rose over Cyberland, we reared back And sprang into a gallop Leaping, out of orbit, i awoke singing,(leap of faith, leap of faith) OOOooo Only thing to do, only thing to is jump Only thing to do is jump over the moon Only thing to do is jump over the moon Over the moon Over the mooo Mooooooooooo MOOOOOOOOO,Moo with me moooo Come on sir mooooo mooooo mooooo moooo moooo MOOOOOOOOOOOOOOO uh! thank you"
5794,RENT,Your Eyes Lyrics,52.54470586,2005,,"ROGER Your Eyes As We Said Our Goodbyes Can't Get Them Out Of My Mind And I Find I Can't Hide (From) Your Eyes The Ones That Took Me By Surprise The Night You Came Into My Life Where There's Moonlight I See Your Eyes,How'd I Let You Slip Away When I'm Longing So To Hold You Now I'd Die For One More Day 'Cause There's Something I Should Have Told You Yes There's Something I Should Have Told You,When I Looked Into Your Eyes Why Does Distance Make Us Wise? You Were The Song All Along And Before The Song Dies,I Should Tell You I Should Tell You I Have Always Loved You You Can See It In My Eyes"
5795,RENT,Love Heals Lyrics,51.4363971,2005,,"Like a breath of midnight air. Like a lighthouse, like a prayer.,Like the flicker and the flare, the sky reveals.,Maureen and Angel: Like a walk along the shore. That you've walked a thousand times before. Like the oceans roar.,Love heals(Others: ooh, oohx2),There are those who shield their hearts Those who quit before they start,Who frozen up the part of them that feels,Others:(Background) Dont freeze your heart,Joanne and Rodger: In the dark they've lost their sight. Like a ship without a star in the night, but hold on tight.,Love Heals,When you feel like you can't go on,Love Heals,Hold on to love, it'll keep you strong,Love heals,When you feel like you can't go on (Collins: Feal like you can't go on),Love heals,Hold onto love, it'll bring you home,Maureen and Benny: Love heals when pain's too much to bear. When you reach out your hand, and only wind is there.,Mimi and Mark: When lifes unfair. When things like us are not yo be.,Maureen and Benny: Love heals when you feel so small, like a grain of sand. Like nothing at all.,Joanne and Collins: When you look out at sea, thats where love will be. Thats where you'll find me. You'll find me.,So if you fear the storm ahead.,As you lie awake, lie awake in bed,And theres no one,No one,No one there to stroke your hand,And your mind,Your mind,Your mind reels,When your face is salty wet, And you're drowning in regret Just,Dont forget (Joanne: Ooh) Dont forget (Joanne: Oohh yeah) Dont forget (Joanne: Oh yeah) Dont forget (Collins: Love will lead you home) Dont forget (Joanne: Oh, Keep in song) Dont forget (Maureen: keep it your heart baby) Dont forget (Collins: I say love) Dont forget,Love heals When you feel like you cant go on Love heals Love love love is gunna carry you home Love heals When you feel like when you feel like you cant go on Love heals Hold onto love and it will lead you home,All: Love heals"
5796,RENT,I Should Tell You Lyrics,47.87839149,2005,,"I should tell you, I'm disaster I forget how to begin it Let's just make this part go faster I have yet to be in it,I should tell you, I should tell you I should tell you, I should tell you,I should tell I blew the candle out Just to get back in I'd forgotten how to smile Until your candle burned my skin,I should tell you, I should tell you I should tell you, I should tell,Well, here we go, now we, oh no I know this something is here goes Here goes, guess so it's starting to Who knows? Who knows?,Who knows where? Who goes there? Who knows? Here goes,Trusting desire, starting to learn Walking through fire without a burn Clinging a shoulder a leap begins Stinging and older, asleep on pins,So here we go, now we, oh no I know, oh no Who knows where? Who goes there?,Here goes, here goes Here goes, here goes Here goes, here goes"
5797,RENT,I'll Cover You Lyrics,46.80224878,2005,,"Photograph"",Loving can hurt Loving can hurt sometimes But it's the only thing that I know When it gets hard You know it can get hard sometimes It is the only thing that makes us feel alive,We keep this love in a photograph We made these memories for ourselves Where our eyes are never closing Hearts are never broken Times forever frozen still,So you can keep me Inside the pocket Of your ripped jeans Holdin' me closer 'Til our eyes meet You won't ever be alone Wait for me to come home,Loving can heal Loving can mend your soul And it's the only thing that I know (know) I swear it will get easier Remember that with every piece of ya And it's the only thing we take with us when we die,We keep this love in this photograph We made these memories for ourselves Where our eyes are never closing Our hearts were never broken Times forever frozen still,So you can keep me Inside the pocket Of your ripped jeans Holdin' me closer 'Til our eyes meet You won't ever be alone,And if you hurt me That's OK, baby, only words bleed Inside these pages you just hold me And I won't ever let you go,Wait for me to come home Oh you can fit me Inside the necklace you got when you were 16 Next to your heartbeat Where I should be Keep it deep within your soul,And if you hurt me Well, that's OK, baby, only words bleed Inside these pages you just hold me And I won't ever let you go,When I'm away I will remember how you kissed me Under the lamppost Back on 6th street Hearing you whisper through the phone, ""Wait for me to come home."""
5798,RENT,Goodbye Love Lyrics,45.31034122,2005,,"when you said you were going to leave me i just broke down and cried the love we had together was so strong and will never die but now it seems to me you really made up your mind saying goodbye and leaving me behind,why can't keep our love alive why must you always keep telling me lies i thought you loved me so but now i realize your love for me has already died,and now im feeling sad and i just think of you every night i'm going crazy just thinking about the times we shared before you know you hurt me real bad i wish you come back to me all you can say right now is goodbye,when you said you were going to leave me i just broke down and cried the love we had together was so strong and will never die but now it seems to me you really made up your mind saying goodbye and leaving me behind,why can't keep our love alive why must you always keep telling me lies i thought you loved me so but now i realize your love for me has already died,and now im feeling sad and i just think of you every night i'm going crazy just thinking about the times we shared before you know you hurt me real bad i wish you come back to me all you can say right now is goodbye"
5799,RENT,You'll See Lyrics,43.97197301,2005,,"What Happened To Benny What Happened To His Heart And The Ideals He One Pursued The Owner Of That Lot Next Door Has A Right To Do With It As He Pleases Happy Birthday, Jesus! The Rent You're Wasting Your Time We're Broke And You Broke Your Word This Is Absurd There Is One Way You Won't Have To Pay I Knew It! Next Door, The Home Of Cyberarts, You See And Now That The Block Is Re-Zoned Our Dream Can Become A Reality You'll See Boys You'll See Boys A State Of The Art, Digital, Virtual, Interactive Studio I'll Forego Your Rent And On Paper Guarantee That You Can Stay Here For Free If You Do Me One Small Favor What? Convince Maureen To Cancel Her Protest Why Not Just Get And Injunction Or Call The Cops Yeah, I Did And They're On Stand By But My Investors Would Rather I Handle This Quietly You Can't Quietly Wipe Out An Entire Tent City Then Watch 'It's A Wonderful Life' On TV! You Want To Produce Films And Write Songs? You Need Somewhere To Do It! It's What We Used To Dream About Think Twice Before You Poo-Poo It You'll See Boys You'll See Boys The Beauty Of A Studio That's Lets Us Do Our Work And Get Paid With Condos On The Top Whose Rent Keeps Open Our Shop Just Stop The Protest And You'll Have It Made You'll See... Or You'll Pack"
5800,RENT,Halloween Lyrics,40.29561398,2005,,"Mark (on the phone/spoken) Hi. It's Mark Cohen. Is Alexi there?...Uhh, no need to bother her. Just let her know that I'm running late for my appointment. I'm at my... Yes, I'll still be there.Yes, I signed the contract... Thanks...,(sung) How did we get here? How the hell... Pan left - close on the steeple of the church,How did i get here? How the hell... Christmas,Christmas Eve - last year How could a night so frozen Be so scalding hot? How can a morning this mild Be so raw?,Why are entire years strewn On the cutting room floor of memory When single frames of one magic night Forever flicker in close-up On the 3D imax of my mind,That's poetic That's pathetic,Why did Mimi knock on Roger's door And Collins choose that phonebooth Back where Angel set up his drums Why did Maureen's equipment break down,Why am I the witness And when I capture it on film Will it mean that it's the end and i'm alone"
5801,RENT,Contact Lyrics,38.22951593,2006,,"GROUP A -Hot-Hot-Hot-Sweat-Sweet -Wet-Wet-Wet-Red-Heat -Hot-Hot-Hot-Sweat-Sweet -Wet-Wet-Wet-Red Heat Please Don't Stop Please Please Don't Stop Stop Stop Stop Stop Don't Please Please Please Please -Hot-Hot-Hot-Sweat-Sweet -Wet-Wet-Wet-Red-Heat -Sticky-Licky-Trickle-Tickle -Steamy-Creamy-Stroking-Soaking,GROUP B -Hot-Hot-Hot-Sweat-Sweet-Wet-Wet-Wet- Red-Heat,COLLINS Touch,MAUREEN Taste!,MIMI Deep!,COLLINS Dark!,MAUREEN Kiss!,COLLINS Beg!,MIMI Slap!,MIMI, MAUREEN & COLLINS Fear!,COLLINS Thick!,COLLINS, MIMI & MAUREEN Red, Red Red, Red, Red, Red - Please,MAUREEN Harder,ANGEL Faster,MAUREEN Wetter,MIMI Bastard!,COLLINS You Whore!,MAUREEN You Cannibal!,MIMI & ANGEL More!,MAUREEN You Animal!,MAUREEN, COLLINS & MIMI Fluid No Fluid No Contact Yes, No Contact,ALL Fire Fire Burn-Burn Yes! No Latex Rubber Rubber Fire Latex Rubber Latex Bummer Lover Bummer,ANGEL Take Me Take Me,Today For You Tomorrow For Me Today Me,Tomorrow You Tomorrow You Love You Love You I Love You I Love You!,Take Me Take Me I Love You,ROGER'S VOICE Um,JOANNE'S VOICE Wait,MIMI'S VOICE Slipped,COLLINS' VOICE Shit,JOANNE'S VOICE Ow!,ROGER'S VOICE Where'd It Go?,MIMI'S VOICE Safe,COLLINS' VOICE Damn,MAUREEN'S VOICE I Think I Missed Don't Get Pissed,ALL It Was Bad For Me - Was It Bad For You?,JOANNE It's Over,MAUREEN It's Over,ROGER It's Over,MIMI It's Over,COLLINS It's Over"
5802,RENT,Tune Up #1 Lyrics,37.65416386,2006,,"December 24th, Nine PM Eastern Standard Time From here on in I shoot without a script See if anything comes of it Instead of my old shit First shot -- Roger Tuning the Fender guitar He hasn't played in a year,This won't tune,So we hear He's just coming back From half a year of withdrawal,Are you talking to me?,Not at all Are you ready? Hold that focus -- steady Tell the folks at home what you're doing Roger ...,I'm writing one great song --,The phone rings.,Saved!,We screen Zoom in on the answering machine!"
5803,RENT,Happy New Year Lyrics,37.05073495,2006,,"MARK Pan to the padlocked door. New Year's rocking eve. The breaking-back-into-the-building party... MIMI How long til next year?,ROGER Three and half minutes...,MIMI I'm Giving Up My Vices I'm Going Back - Back To School Eviction Or Not This Week's Been So Hot That Long As I've Got You I Know I'll Be Cool,I Couldn't Crack The Love Code, Dear 'Til You Made The Lock On My Heart Explode It's Gonna Be A Happy New Year A Happy New Year,MARK Coast Is Clear You're Supposed To Be Working That's For Midnight Where Are They? There Isn't Much Time,MIMI Maybe They're Dressing I Mean What Does One Wear That's Apropos For A Party - That's Also A Crime,MAUREEN Chips, Anyone?,MARK You Can Take The Girl Out Of Hicksville But You Can't Take The Hickville Out Of The Girl,MAUREEN My Riot Got You On TV I Deserve A Royalty,MIMI Be nice You Two Or No God Awful Champagne,MAUREEN Don't Mind If I Do No Luck?,ROGER Bolted Plywood, Padlocked and Chained A Total Dead End,MAUREEN Just Like My Ex-Girlfriend,(on cell phone) Honey...? I Know You're There... Please Pick Up The Phone Are You Okay?,It's Not Funny It's Not Fair! How Can I Atone? Are You Okay?,I Lose Control But I Can Learn To Behave Give Me One More Chance Let Me Be Your Slave,I'll Kiss Your Doc Martens Let Me Kiss Your Doc Martens Your Every Wish I Will Obey,(Joanne enters),JOANNE That Might Be Okay Down Girl, Heel... Stay,I Did A Bit Of Research With My Friends At Legal Aid Technically, You're Squatters There's Hope But Just In Case,MARK & JOANNE Rope!,MARK We Can Hoist A Line--,JOANNE To The Fire Escape--,MARK And Tie Off At,MARK & JOANNE That Bench!,MAUREEN I Can't Take Them As Chums,JOANNE Start Hoisting... Wench,ROGER I Think I Should Be Laughing Yet I Forget Forget How To Begin,I'm Feeling Something Inside And Yet I Still Can't Decide If I Should Hide Or Make A Wide Open Grin,Last Week I Wanted Just To Disappear My Life Was Dust But Now It Just May Be A Happy New Year A Happy New Year,(Collins enters with Angel),COLLINS Bond - James Bond,ANGEL And Pussy Galore - In Person,MIMI Pussy - You Came Prepared,ANGEL I Was A Boy Scout Once And A Brownie 'Til Some Little Brat Got Scared,COLLINS Aha! Moneypenny - My Martini!,MIMI Will Bad Champagne Do?,ROGER That's Shaken - Not Stirred,COLLINS Pussy - The Bolts,ANGEL Just Say The Word!,MIMI Two Minutes Left To Execute Our Plan,COLLINS Where's Everyone Else?,ROGER Playing Spiderman,MARK Ironic Close Up: Tight On The Phone Machine's Red Light Once The Boho Boys Are Gone The Power Mysteriously Comes On"
5804,RENT,I'll Cover You-reprise Lyrics,36.41634774,2005,,"What would I do without your smart mouth Drawing me in, and you kicking me out Got my head spinning, no kidding, I can't pin you down What's going on in that beautiful mind I'm on your magical mystery ride And I'm so dizzy, don't know what hit me, but I'll be alright,My head's under water But I'm breathing fine You're crazy and I'm out of my mind'Cause all of me Loves all of you Love your curves and all your edges,All your perfect imperfections Give your all to me I'll give my all to you You're my end and my beginning Even when I lose I'm winning'Cause I give you all, all of me,And you give me all, all of you How many times do I have to tell you Even when you're crying you're beautiful too,The world is beating you down, I'm around through every move You're my downfall, you're my muse My worst distraction, my rhythm and blues I can't stop singing, it's ringing, I my head for you,My head's under water But I'm breathing fine You're crazy and I'm out of my mind'Cause all of me,Loves all of you Love your curves and all your edges All your perfect imperfections,Give your all to me I'll give my all to you,You're my end and my beginning Even when I lose I'm winning'Cause I give you all of me,And you give me all, all of you Cards on the table, we're both showing hearts Risking it all, though it's hard'Cause all of me Loves all of you Love your curves and all your edges All your perfect imperfections Give your all to me I'll give my all to you You're my end and my beginning Even when I lose I'm winning'Cause I give you all of me And you give me all of you I give you all, all of me And you give me all of you"
5805,RENT,It's Beginning To Snow Lyrics,33.49272935,2008,,"FIVE HOMELESS PEOPLE Christmas Bells Are Ringing Christmas Bells Are Ringing Christmas Bells Are Ringing On TV - At SAKS,SQUEEGIEMAN Honest Living, Honest Living Honest Living, Honest Living Honest Living, Honest Living,ALL FIVE HOMELESS Can't You Spare A Dime Or Two Here But For The Grace Of God Go You You'll Be Merry I'll Be Merry Tho Merry Ain't In My Vocabulary,No Sleighbells No Santa Claus No Yule Log No Tinsel,No Holly No Hearth No,SOLOIST 'Rudolph The Red Nosed Reindeer',ALL FIVE Rudolph The Red Nosed Reindeer,No Room At The Holiday Inn - Oh No And It's Beginning To Snow,VENDORS Hats, Bats, Shoes, Booze Mountain Bikes, Potpourri Leather Bags, Girlie Mags Forty Fives, AZT,VENDOR #1 No One's Buying Feel Like Crying,ALL No Room AT THe Holiday Inn - Oh No And It's Beginning To Snow,VENDOR #2 How About A Fur- In Perfect Shape Owned By An MBA From Uptown I Got A Tweed Broken In By A Greedy Broker Who Went Broke And Then Broke Down,COLLINS You Don't Have To Do This,ANGEL Hush Your Mouth, It's Christmas,COLLINS I Do Not Deserve You, Angel,COLLINS Give - Give All You Do,Is Give Give Me Some Way To Show How You've Touched Me So ANGEL Wait - What's On The Floor? Let's See Some More,No - No - No... ANGEL Kiss Me - It's Beginning To Snow MARK ... She Said, 'Would You Light My Candle' And She Put On A Pout And She Wanted You To Take Her Out Tonight?,ROGER Right,MARK She Got You Out!,ROGER She Was More Than Okay But I Pushed Her Away It Was Bad - I Got Mad And I Had To Get Her Out Of My Sight,MARK Wait, Wait Wait - You Said She Was Sweet,ROGER Let's Go Eat I'll Just Get Fat It's The One Vice Left-When You're Dead Meat There - That's Her,MARK Maureen?,ROGER Mimi!,MARK Wo!,ROGER I Should Go,BOTH Hey - It's Beginning To Snow,COPS I'm Dreaming Of A White Christmas,MIMI & JUNKIES Follow The Man - Follow The Man With His Pockets Ful Of The Jam Follow The Man - Follow The Man Help Me Out, Daddy If You Can,Got Any D Man?,THE MAN I'm Cool,MIMI & JUNKIES Got Any C Man,THE MAN I'm Cool,MIMI & JUNKIES Got Any X Any Smack Any Horse Any Jugie Boogie Boy Any Blow?,ROGER Hey,MIMI Hey,ROGER I Just Want To Say I'm Sorry For The Way --,MIMI Forget It,ROGER I Blew Up Can I Make It Up To You?,MIMI How?,ROGER Dinner Party?,MIMI That'll Do,THE MAN Hey Lover Boy - Cutie Pie You Steal My Client - You Die,ROGER You Didn't Miss Me - You Won't Miss Her You'll Never Lack For Customers,JUNKIES I'm Willin' I'm Illin' I Gotta Get My Sickness Off,Gotta Run, Gotta Ride Gotta Gun, Gotta Hide -- Gotta Go,THE MAN And It's Beginning To Snow,BENNY (On cellular phone) Wish Me Luck Alison - The Protest Is On,COAT VENDOR L. L. Bean, Geoffrey Beene Burburry Zip Out Lining JUNKIES Got Any C Man? Got Any D Man? Got Any B Man Got Any Crack Got Any X SQUEEGIEMAN Honest Living - ROGER Mark, This Is Mimi -,MARK/MIMI Hi,ROGER She's Be Dining - (With Us),COAT VENDOR Here's A New Arrival,THE MAN That Is An Ounce,VENDORS Hats, Dats, Bats,COLLINS That's My Coat!,COAT VENDOR We Give Discounts,MARK I Think We've Met,ANGEL Let's Get A Better One,COLLINS It's A Sham,MIMI That's What He Said,THE MAN I Said It's A Gram!,COLLINS But She's A Thief!,ANGEL But She Brought Us Together,BENNY Which Investor Is Coming??,COLLINS I'll Take The Leather,BENNY Your Father? - Damn!,HOMELESS & VENDORS Christmas Bells Are Swinging Christmas Bells Are Ringing Christmas Bells Are Ringing In My Dreams - Next Year,Once You Donate You Can Go Celebrate In Tuckahoe You'll Feel Cheery I'll Feel Cherry Tho' I Dont Really Know That Theory,No Bathrobe No Steuben Glass No Cappucino Makers No Pearls, No Diamonds No 'Chestnuts Roasting On An Open Fire' Chestnuts Roasting On An Open Fire,No Room At The Holiday Inn, Oh No -,COPS I'm Dreaming Of A White Christmas Just Like The Ones I Used To Know Jingle Bells - Prison Cells,Fa La La La - Fa La La La You Have The Right To Remain Silent Night Holy Night,Fall On Your Knees On Night Divine You'll Do Some Time Fa La La La La Fa La La La La,JUNKIES Got Any C Man? Got Any D Man? Got Any B Man? Got Any X? - Crack?,I'm Willin' - I'm Illin' Gotta Get My Sickness Off C-D Help Me Follow The Man Follow The Man Follow The Man Jugie Boogie-Jugie Boogie,Follow The Man Follow The Man Any Crack Any X Any Jugie Boogie Boy Any Blow Any X Any Jugie Boogie Boy Got Any D Man, Got Any C Man Got Any Crack-Any X-Any Jugie Boogie?,COAT VENDOR Twenty Five,ANGEL Fifteen,COAT VENDOR Twenty Five,ANGEL Fifteen,COAT VENDOR Twenty Five,ANGEL Fifteen,COAT VENDOR No Way Twenty Four,ANGEL Fifteen,COAT VENDOR Twenty Four,ANGEL Fifteen,COAT VENDOR Twenty Four,ANGEL Fifteen,COAT VENDOR Not Today Twenty Three,ANGEL Fifteen,COAT VENDOR Twenty Three,ANGEL Fifteen,COAT VENDOR Twenty Three,ANGEL Fifteen It's Old,COAT VENDOR Twenty Two,ANGEL Fifteen,COAT VENDOR Twenty One,ANGEL Fifteen,COAT VENDOR Seventeen,ANGEL Fifteen,COAT VENDOR Fifteen,ANGEL & COAT VENDOR Sold!,MARK & ROGER Let's Go To The Lot - Maureen's Performing,MIMI Who's Maureen?,ROGER His Ex,MARK But I Am Over Her,ROGER Let's Not Hold Hands Yet,MIMI Is That A Warning,ALL THREE He/You/I Just Need(s) To Take It Slow I Should Tell You I Should Tell You I Should Tell You I Should Tell You I Should Tell You I...,ALL And It's Beginning To And It's Beginning To And It's Beginning To---,MAUREEN Joanne, which way to the stage!,ALL Snow!!!"
5806,RENT,Seasons Of Love B Lyrics,33.49272935,2005,,Five hundred twenty five thousand six hundred minutes Five hundred twenty five thousand moments so dear Five hundred twenty five thousand six hundred minutes How do you measure Measure a year in daylights in sunsets in midnights and cups of coffee in inches in miles and laughter and strife in five hundred twenty five thounsand six hundred minutes how do you measure a year in the life how about love how about love how about love measure in love seasons of love seasons of love five hundred twenty five thousand six hundred minutes five hundred twenty five thousand journeys to plan five hundred twenty five thousand six hundred minutes how do you measure the life of a woman or a man in truths that she learned or the times that he cried in bridges he burned or the way that she died its time now to sing out though the story never ends lets celebrate remember a year in the life of friends remember the love remember the love remember the love measure in love seasons of love seasons of love.
5807,RENT,On The Street Lyrics,33.49272935,2006,,"Christmas bells are ringing Christmas bells are ringing Christmas bells are ringing -- Out of town Santa Fe,Honest living, man!,Feliz Navidad!,Evening, officers,Smile for Ted Koppel, Officer Martin!,And a Merry Christmas to your family,Right!!,Who the fuck do you think you are? I don't need no goddamn help From some bleeding heart cameraman My life's not for you to Make a name for yourself on!,Easy, sugar, easy He was just trying to --,Just trying to use me to kill his guilt It's not that kind of movie, honey Let's go -- this lot is full of Motherfucking artists Hey artist You gotta dollar? I thought not"
5808,RENT,We're Okay Lyrics,32.63943661,2006,,"Steve -- Joanne The Murget case? A dismissal! Good work counselor,We're okay Honeybear -- wait! I'm on the other phone Yes, I have the cowbell We're okay,So tell them we'll sue But a settlement will do Sexual harassment -- and civil rights too Steve, you're great,No you cut the paper plate Didja cheat on Mark a lot would you say? We're okay Honey hold on...,Steve, hold on...,Hello? Dad -- yes I beeped you Maureen is coming to Mother's hearing We're okay,Honeybear - what? Newt's lesbian sister I'll tell them,You heard?,They heard We're okay,And to you dad Yes -- Jill is there?,Steve gotta --,Jill with the short black hair? The Calvin Klein model?,Steve, gotta go!,The model who lives in Penthouse A??? We're We're okay I'm on my way"
5809,RENT,Finale A Lyrics,28.4780021,2005,,"I should tell you I should tell you,I should tell you I should tell you,I should tell you Benny wasn't any...,Shh... I know. I should tell you Why I left. It wasn't cause I didn't...,I know... I should tell you-,I should tell you,I should tell you, I love you.,Who do you think you are, Leaving me alone With my guitar Hold on there's something You should hear. It isn't much But it took all year."
